country,storeNumber,customerNumber,name,vat,checkoutCheckCode,limit,product,period,customerType,registrationDate
DE,1,2792,Feedspan,DE-000-4,,8400,DIRECT_DEBIT,30,SCO,1996-02-20
RO,3,1152,Eabox,RO-000-7,,32000,DIRECT_DEBIT,30,TRADER,2004-12-31
DE,2,3957,Roomm,DE-000-6,,24500,DIRECT_DEBIT,2,HORECA,1991-06-17
RO,2,3774,Abata,RO-000-6,,34600,BANK_TRANSFER,20,SCO,2007-04-02
FR,5,2121,Skipstorm,FR-000-8,,31600,BANK_TRANSFER,10,TRADER,2012-11-27
IT,3,2886,Yata,IT-000-4,,20600,DIRECT_DEBIT,70,TRADER,2012-11-11
FR,1,2320,Npath,FR-000-8,,42800,BANK_TRANSFER,25,TRADER,1997-06-17
RO,4,6768,Voomm,RO-000-1,,28700,DIRECT_DEBIT,25,SCO,2010-03-14
DE,1,5099,Edgeclub,DE-000-9,30,37600,DIRECT_DEBIT,2,TRADER,1998-08-30
IT,4,5168,Leexo,IT-000-5,,21900,BANK_TRANSFER,120,HORECA,1986-08-18
IT,1,1580,Yakitri,IT-000-8,,38100,BANK_TRANSFER,70,TRADER,2011-09-20
FR,5,8802,Midel,FR-000-8,,23700,DIRECT_DEBIT,70,TRADER,2012-06-21
DE,3,9384,Eimbee,DE-000-4,30,19300,BANK_TRANSFER,60,SCO,1982-02-03
FR,4,8224,Twimm,FR-000-6,,20500,BANK_TRANSFER,60,SCO,2021-01-08
FR,1,6401,Bubbletube,FR-000-1,,46800,BANK_TRANSFER,21,TRADER,1986-03-08
DE,3,4223,Rhynoodle,DE-000-6,,29200,BANK_TRANSFER,70,SCO,2005-06-21
DE,3,1395,Kimia,DE-000-4,,33800,DIRECT_DEBIT,120,SCO,1993-01-29
DE,5,7645,Zoomdog,DE-000-4,30,5100,DIRECT_DEBIT,10,HORECA,1991-06-05
DE,4,9303,Brightbean,DE-000-6,,38600,DIRECT_DEBIT,2,HORECA,1984-10-21
RO,4,9963,Riffwire,RO-000-0,,37500,BANK_TRANSFER,25,TRADER,2019-12-07
FR,2,8559,Zooxo,FR-000-8,,46300,DIRECT_DEBIT,70,SCO,2001-03-25
DE,4,5356,Browseblab,DE-000-9,,11400,BANK_TRANSFER,3,SCO,1990-05-16
IT,1,1208,Jayo,IT-000-6,,25000,DIRECT_DEBIT,120,TRADER,1993-04-17
FR,2,1678,Ailane,FR-000-9,,49700,BANK_TRANSFER,1,SCO,1990-05-08
IT,5,7470,Oyoba,IT-000-8,,29000,DIRECT_DEBIT,25,TRADER,1989-06-23
IT,3,1777,Meemm,IT-000-2,,49300,BANK_TRANSFER,1,TRADER,1980-03-24
IT,4,2218,Pixope,IT-000-5,,7200,BANK_TRANSFER,10,TRADER,1999-04-07
FR,4,3801,Trunyx,FR-000-0,,34900,DIRECT_DEBIT,25,HORECA,1996-07-02
FR,5,9744,Realfire,FR-000-9,,39100,BANK_TRANSFER,60,TRADER,2013-06-06
IT,1,1836,Skyvu,IT-000-9,31,49100,DIRECT_DEBIT,25,HORECA,2014-03-23
FR,4,7534,Skinte,FR-000-4,30,19500,BANK_TRANSFER,1,TRADER,2015-01-03
IT,1,4059,Photolist,IT-000-9,,31500,BANK_TRANSFER,21,HORECA,1999-02-15
RO,1,1862,Kwideo,RO-000-4,,6700,BANK_TRANSFER,70,HORECA,1985-08-31
FR,4,4539,Topiczoom,FR-000-3,,42000,DIRECT_DEBIT,3,TRADER,1988-04-23
RO,2,2972,Zazio,RO-000-9,,1000,DIRECT_DEBIT,60,SCO,1989-08-23
DE,4,2463,Yambee,DE-000-8,31,41200,BANK_TRANSFER,15,SCO,1985-10-27
RO,2,5819,Thoughtbridge,RO-000-2,,26900,BANK_TRANSFER,20,HORECA,2000-09-23
RO,3,5480,Twitterwire,RO-000-4,,21300,BANK_TRANSFER,70,TRADER,2007-08-07
FR,1,1885,Tazz,FR-000-8,,12800,BANK_TRANSFER,30,SCO,1987-01-11
FR,2,5904,Feedfish,FR-000-5,,12200,BANK_TRANSFER,10,SCO,1998-07-22
RO,4,8841,Avaveo,RO-000-3,,45600,DIRECT_DEBIT,70,TRADER,1995-05-20
FR,5,6774,Eayo,FR-000-7,,44100,BANK_TRANSFER,25,HORECA,2012-08-10
FR,3,8884,Devify,FR-000-6,,24600,BANK_TRANSFER,70,TRADER,1980-06-26
IT,4,4581,Muxo,IT-000-3,,47500,BANK_TRANSFER,2,SCO,2008-08-12
FR,2,4297,Skyndu,FR-000-6,,7500,DIRECT_DEBIT,25,TRADER,1997-09-13
DE,1,9184,Voonyx,DE-000-4,,11300,DIRECT_DEBIT,10,SCO,1991-04-11
IT,1,1097,Realpoint,IT-000-7,,13600,DIRECT_DEBIT,1,SCO,1986-09-02
FR,5,4473,Rhyloo,FR-000-4,,14000,DIRECT_DEBIT,70,HORECA,2021-09-09
DE,5,1488,Realcube,DE-000-8,,2800,DIRECT_DEBIT,5,HORECA,1998-08-21
FR,4,4215,Aibox,FR-000-7,,28400,DIRECT_DEBIT,70,SCO,2007-02-05
DE,5,8825,Zoonder,DE-000-8,,40000,BANK_TRANSFER,15,SCO,2001-04-13
DE,2,7812,Tagfeed,DE-000-8,,46800,BANK_TRANSFER,5,HORECA,2016-10-23
DE,3,6796,Kwilith,DE-000-5,,47900,BANK_TRANSFER,30,HORECA,1984-06-11
RO,3,3201,Skyvu,RO-000-7,,39300,DIRECT_DEBIT,10,SCO,1981-09-08
FR,5,1750,Skajo,FR-000-8,,48700,DIRECT_DEBIT,15,HORECA,2020-04-25
FR,2,9947,Dynabox,FR-000-5,,4600,DIRECT_DEBIT,21,HORECA,1995-06-10
RO,1,5791,Meejo,RO-000-9,31,25400,BANK_TRANSFER,30,HORECA,1993-10-02
IT,3,5284,Chatterpoint,IT-000-9,30,29600,DIRECT_DEBIT,1,TRADER,1984-09-20
DE,3,2709,Wikizz,DE-000-8,,13300,DIRECT_DEBIT,60,TRADER,2006-11-02
DE,5,2493,Thoughtworks,DE-000-3,30,23800,BANK_TRANSFER,20,SCO,1995-12-15
FR,2,7562,Brightdog,FR-000-7,31,30300,BANK_TRANSFER,70,TRADER,2021-08-25
RO,4,6936,Yambee,RO-000-9,,4400,DIRECT_DEBIT,7,SCO,1988-05-18
DE,2,3611,Voonix,DE-000-8,,20000,BANK_TRANSFER,120,TRADER,2016-01-20
IT,4,8134,Bubblemix,IT-000-2,,15900,DIRECT_DEBIT,7,TRADER,1988-03-20
RO,1,1327,Kayveo,RO-000-1,31,37700,BANK_TRANSFER,3,TRADER,1987-05-29
DE,5,8105,Meetz,DE-000-6,,20400,DIRECT_DEBIT,3,TRADER,1994-06-18
DE,5,8842,Skiba,DE-000-7,,44900,BANK_TRANSFER,25,HORECA,2006-09-15
RO,3,1370,Oozz,RO-000-9,,13800,BANK_TRANSFER,10,HORECA,2019-09-15
DE,1,4132,Twitterwire,DE-000-5,,13600,BANK_TRANSFER,60,SCO,1989-09-25
FR,3,1733,Eire,FR-000-7,,38800,BANK_TRANSFER,21,SCO,2020-11-08
DE,4,6097,Skinix,DE-000-1,,48300,BANK_TRANSFER,70,SCO,2002-04-12
DE,4,1865,Browsecat,DE-000-6,,10200,DIRECT_DEBIT,5,HORECA,1995-05-23
IT,4,8966,Centimia,IT-000-0,,16500,BANK_TRANSFER,10,HORECA,1996-01-08
IT,3,9476,Flipstorm,IT-000-9,,30700,DIRECT_DEBIT,7,SCO,1996-01-23
FR,5,9283,Mudo,FR-000-5,,41200,DIRECT_DEBIT,30,TRADER,2008-12-18
RO,2,7784,Demivee,RO-000-9,,14400,DIRECT_DEBIT,70,HORECA,1998-08-12
IT,5,5139,Livepath,IT-000-2,,24400,BANK_TRANSFER,2,TRADER,1996-03-30
IT,3,3560,Oyope,IT-000-2,,33500,DIRECT_DEBIT,70,TRADER,2006-02-07
RO,4,8342,Skipfire,RO-000-7,30,17700,BANK_TRANSFER,25,SCO,2000-02-06
FR,3,2411,Quatz,FR-000-6,,5900,BANK_TRANSFER,20,TRADER,2013-05-22
IT,3,2944,Yodel,IT-000-2,,29900,BANK_TRANSFER,21,SCO,2016-09-23
FR,2,6918,Midel,FR-000-6,,12800,DIRECT_DEBIT,7,TRADER,1994-09-14
IT,2,8381,Jaxworks,IT-000-8,,5300,BANK_TRANSFER,120,HORECA,1985-12-27
FR,3,3459,Flashspan,FR-000-7,,13500,DIRECT_DEBIT,25,HORECA,2006-11-28
RO,5,7924,Shufflester,RO-000-7,,22100,BANK_TRANSFER,3,TRADER,2007-10-22
RO,3,4758,Gabcube,RO-000-1,31,20100,BANK_TRANSFER,5,TRADER,2012-05-18
IT,1,1070,Yodoo,IT-000-9,,45200,DIRECT_DEBIT,120,HORECA,2009-01-05
RO,4,7097,Thoughtbridge,RO-000-2,,46300,BANK_TRANSFER,1,HORECA,2000-03-04
RO,3,9785,Innotype,RO-000-0,30,15000,BANK_TRANSFER,60,TRADER,2012-10-20
DE,1,1896,Twitterwire,DE-000-5,,16900,DIRECT_DEBIT,60,SCO,2009-10-12
IT,5,6140,Zoovu,IT-000-0,,8300,DIRECT_DEBIT,25,SCO,1994-09-04
FR,4,6934,Miboo,FR-000-9,,45000,BANK_TRANSFER,7,TRADER,2003-11-05
IT,1,8728,Katz,IT-000-7,,8900,BANK_TRANSFER,21,SCO,2010-02-14
IT,3,3964,Centidel,IT-000-8,,8700,BANK_TRANSFER,7,HORECA,2009-07-23
DE,3,2815,Fivechat,DE-000-1,,41800,DIRECT_DEBIT,3,TRADER,2004-03-19
FR,4,7381,Kare,FR-000-8,,15000,DIRECT_DEBIT,3,TRADER,1997-05-19
IT,2,9509,Gigaclub,IT-000-7,,26800,BANK_TRANSFER,60,SCO,2018-07-04
RO,1,5089,Bubbletube,RO-000-7,,4500,BANK_TRANSFER,30,HORECA,1995-07-05
RO,3,5195,Devcast,RO-000-7,,23800,DIRECT_DEBIT,1,SCO,1992-06-07
IT,1,6125,Browsetype,IT-000-7,,23300,DIRECT_DEBIT,21,TRADER,2002-11-07
DE,2,6921,Gigaclub,DE-000-4,,20300,DIRECT_DEBIT,15,TRADER,2003-05-16
FR,3,4002,Tagchat,FR-000-0,,49500,DIRECT_DEBIT,7,TRADER,2019-08-09
FR,5,2355,Jazzy,FR-000-9,,43200,DIRECT_DEBIT,1,TRADER,1990-02-12
RO,5,1317,Devpoint,RO-000-8,,39400,DIRECT_DEBIT,30,TRADER,1985-06-03
IT,2,5716,Plambee,IT-000-6,,32700,BANK_TRANSFER,30,HORECA,1986-05-15
IT,3,5745,Eimbee,IT-000-9,,38600,BANK_TRANSFER,3,SCO,2005-05-17
IT,5,5657,Edgeify,IT-000-9,30,2100,DIRECT_DEBIT,15,TRADER,1998-03-10
FR,4,4460,Zava,FR-000-7,,48900,BANK_TRANSFER,30,SCO,1987-03-21
RO,4,4248,Trunyx,RO-000-6,,19100,DIRECT_DEBIT,3,HORECA,2012-08-05
FR,5,5606,Vidoo,FR-000-2,,9100,BANK_TRANSFER,10,SCO,2011-04-26
IT,2,5979,Oodoo,IT-000-2,,28600,DIRECT_DEBIT,3,SCO,2007-11-16
DE,2,9798,Jamia,DE-000-5,,33500,BANK_TRANSFER,3,SCO,1999-02-22
DE,2,7016,BlogXS,DE-000-5,30,2900,DIRECT_DEBIT,70,SCO,2020-06-24
RO,5,9016,Shufflebeat,RO-000-6,,11200,BANK_TRANSFER,7,SCO,1999-06-23
IT,4,6773,Buzzdog,IT-000-0,,29900,DIRECT_DEBIT,25,HORECA,2013-04-26
IT,4,3612,Yambee,IT-000-3,,21900,DIRECT_DEBIT,30,SCO,1983-03-24
IT,4,4057,Aibox,IT-000-7,,14400,DIRECT_DEBIT,15,SCO,1988-07-16
FR,2,1006,Meeveo,FR-000-7,,40800,DIRECT_DEBIT,25,SCO,1993-02-02
IT,1,8528,Oyoyo,IT-000-4,,32000,DIRECT_DEBIT,25,HORECA,2011-06-13
RO,1,1631,Flipstorm,RO-000-1,,15800,BANK_TRANSFER,21,HORECA,2018-03-31
FR,5,8245,Myworks,FR-000-6,,44900,DIRECT_DEBIT,30,SCO,2016-08-11
DE,1,9780,Meedoo,DE-000-0,,25800,DIRECT_DEBIT,60,TRADER,2011-01-03
FR,1,4376,Eimbee,FR-000-2,,6700,DIRECT_DEBIT,3,TRADER,2000-02-11
DE,3,3624,Fliptune,DE-000-2,,2500,DIRECT_DEBIT,3,HORECA,2019-09-22
DE,1,1287,Quatz,DE-000-1,,33600,DIRECT_DEBIT,70,SCO,1994-09-20
FR,3,8441,Kayveo,FR-000-9,,30400,BANK_TRANSFER,21,HORECA,1984-01-08
DE,2,9610,Rhynoodle,DE-000-4,,34100,DIRECT_DEBIT,2,HORECA,1986-07-10
DE,3,9417,Yodoo,DE-000-8,,32000,DIRECT_DEBIT,120,TRADER,1996-06-02
IT,3,2867,Photobug,IT-000-8,,1300,DIRECT_DEBIT,5,HORECA,1985-04-22
FR,1,4264,Thoughtbeat,FR-000-7,31,12000,BANK_TRANSFER,20,SCO,2015-11-30
DE,4,1279,Babblestorm,DE-000-2,31,21300,DIRECT_DEBIT,30,HORECA,1991-01-18
DE,5,4611,Blogpad,DE-000-7,30,19000,DIRECT_DEBIT,70,TRADER,1992-07-23
RO,1,2220,Bubbletube,RO-000-3,,12500,DIRECT_DEBIT,2,HORECA,2016-08-06
DE,5,6309,Tavu,DE-000-0,,26400,BANK_TRANSFER,2,HORECA,1980-12-08
IT,3,7968,Dynabox,IT-000-5,,40300,BANK_TRANSFER,15,HORECA,2011-01-18
RO,3,8243,Devpulse,RO-000-1,,2400,DIRECT_DEBIT,120,HORECA,1988-07-21
IT,5,7876,Oyope,IT-000-6,,24700,BANK_TRANSFER,60,HORECA,2012-06-29
FR,3,7029,Browsezoom,FR-000-8,30,31100,DIRECT_DEBIT,1,SCO,2010-06-08
DE,5,1731,Roodel,DE-000-2,,31500,BANK_TRANSFER,25,SCO,2019-12-26
DE,5,2722,Dabvine,DE-000-2,,25300,DIRECT_DEBIT,120,HORECA,2003-03-27
RO,2,8745,Bluezoom,RO-000-1,,5800,DIRECT_DEBIT,60,HORECA,2012-06-01
RO,3,4052,Topicware,RO-000-3,,38400,BANK_TRANSFER,70,SCO,2000-01-22
DE,3,9180,Brainbox,DE-000-5,30,2900,BANK_TRANSFER,1,TRADER,1984-08-10
DE,2,2715,Mita,DE-000-0,,27500,DIRECT_DEBIT,20,HORECA,2010-09-16
DE,5,1057,Devpulse,DE-000-6,,28200,DIRECT_DEBIT,2,SCO,1992-07-17
IT,4,8151,Bubblebox,IT-000-1,31,33500,DIRECT_DEBIT,60,SCO,1998-08-07
DE,1,1718,Meezzy,DE-000-0,30,39300,DIRECT_DEBIT,3,SCO,2016-01-25
IT,3,6967,Zoombox,IT-000-7,,4200,DIRECT_DEBIT,21,HORECA,1993-10-14
RO,2,4634,Centidel,RO-000-4,31,16400,BANK_TRANSFER,70,SCO,2004-10-21
DE,5,9669,Twitterwire,DE-000-8,,49200,BANK_TRANSFER,5,SCO,2001-07-11
FR,4,8503,Feednation,FR-000-6,,1800,DIRECT_DEBIT,7,TRADER,1985-07-24
DE,4,8757,Twitterwire,DE-000-3,,38600,BANK_TRANSFER,20,HORECA,2001-02-27
FR,2,7573,Rhynyx,FR-000-9,,11600,BANK_TRANSFER,10,TRADER,2013-07-08
FR,2,7737,Oyoba,FR-000-9,,46000,BANK_TRANSFER,60,SCO,1982-03-09
RO,2,4646,Brainverse,RO-000-3,,29100,BANK_TRANSFER,30,HORECA,1993-01-05
RO,4,9446,Aibox,RO-000-8,,18200,DIRECT_DEBIT,10,SCO,1982-03-31
DE,2,7992,Riffpath,DE-000-3,,7900,BANK_TRANSFER,3,SCO,2019-01-26
FR,2,5125,Dynazzy,FR-000-3,,23800,DIRECT_DEBIT,21,TRADER,1984-02-16
RO,2,7570,Dabshots,RO-000-6,,26600,DIRECT_DEBIT,70,HORECA,2006-02-08
RO,3,4874,Linklinks,RO-000-1,,27700,DIRECT_DEBIT,20,SCO,1982-04-09
RO,1,4877,Ntag,RO-000-2,,49500,DIRECT_DEBIT,20,TRADER,2008-01-13
RO,2,1919,Wikizz,RO-000-4,,8100,BANK_TRANSFER,60,HORECA,2014-04-20
DE,4,3753,Gigazoom,DE-000-8,,13500,BANK_TRANSFER,30,TRADER,1986-10-29
IT,2,4462,Dazzlesphere,IT-000-5,,43400,DIRECT_DEBIT,2,TRADER,2021-10-01
DE,2,6432,Youbridge,DE-000-1,,12600,BANK_TRANSFER,1,HORECA,1991-03-01
